date,media,client_id,client_name,campaign_id,campaign_name,clicks,impressions,investment
05/05/2020,Google,286042ed-5544-408b-a240-64dbdd5aa5be,"Hermiston, Veum and Streich",EQGQBI-058,San Bernardino Mountains Indian Paintbrush,711,671,98.85
10/06/2020,Criteo,f82187ce-5954-44a0-b17a-d14b6b8518d6,Sawayn and Sons,DZXNFD-054,San Francisco Lessingia,392,982,49.29
22/04/2020,Criteo,8251f514-f3b5-4f04-9db4-8b035708fd55,Leuschke-Kovacek,WWTRGE-659,Cream Stonecrop,48,718,490.04
01/03/2020,Twitter,a1908328-ac6f-47d9-8297-15e4f3eb6bea,"Trantow, Cronin and Cummerata",OECZVZ-198,Texas Milkvine,140,552,664.49
03/01/2020,Twitter,a690bb26-ef92-4ddb-bd23-a45024d283b5,"Douglas, Graham and Smitham",IVEAWV-643,Sieber's Filmy Fern,970,829,573.13
31/03/2020,Verizon,2fab6e20-a823-4ae9-938c-388a65996234,Zemlak LLC,PYTCTQ-688,Scorpidium Moss,522,193,637.75
16/06/2020,Facebook,8fb83498-eaf2-488e-ad1c-329d97269bb3,Ernser-Mitchell,VVODWE-727,Bay Starvine,453,732,401.72
30/05/2020,Percycle,3b59eb68-31cb-480b-9491-793065e7f3cd,Walsh-Bruen,EQQHYN-355,Hybrid Pine,488,301,953.69
15/05/2020,Verizon,dcf0f96c-113b-4c1f-9e4a-155854d692f2,Gutkowski Group,XLPXPU-745,Croton,942,54,532.63
23/01/2020,Criteo,31a71899-6881-4167-a39e-0d072920b448,"Reinger, Buckridge and Gibson",UDDXDC-332,Northern Green Orchid,203,187,538.95
17/08/2020,Verizon,11ab9d9f-d095-40a7-92f8-98502856746d,Morissette-Becker,ZNREHI-925,Breynia,363,913,559.67
14/07/2020,Twitter,fba18978-217e-43ba-ace5-b8319b2ce07f,Hessel LLC,VVDZPM-211,Rigid Didymodon Moss,140,950,262.72
29/07/2020,Percycle,a09f3e85-9578-4468-bff6-95897b839dbd,Powlowski Group,GPSUAD-921,White Beaksedge,946,521,314.76
30/05/2020,Twitter,6f0f6330-c504-4193-8e33-5d8221cdf395,"Emard, Stracke and Kuvalis",UEEJMY-416,Weak-leaf Yucca,207,776,497.99
25/04/2020,Percycle,e7a4e57f-1020-4d6e-a1d2-e5fa5c7b0bf5,Berge Group,UPYVXC-912,Eastwood's Podistera,628,106,424.2
04/02/2020,Facebook,9decd9f9-509e-47c0-8e08-289ea4a4d79f,Welch Group,REEIOE-792,Gray Bottlebrush,158,643,245.75
18/01/2020,Verizon,ae06cbd7-7bff-4ff1-bb11-800755588149,Parker-Johnson,CLZJDE-996,Wight's Myriotrema Lichen,186,923,920.79
21/01/2020,Percycle,387d5bd8-63f2-4904-8163-6458c111c8f2,"Kub, Conn and Baumbach",ZXEYPK-045,Downy Yellow Violet,525,168,643.49
11/01/2020,Facebook,790627c3-f782-44a0-85c7-af9ae5eac7f9,Lynch-Daugherty,EGCEUL-809,Tuckermannopsis Lichen,725,427,38.06
25/08/2020,Google,c57f5053-ed94-4619-baa3-8123ed2a8b84,"Will, Hermann and Veum",ATCQSD-954,Earle's Buttercup,851,839,850.21
20/06/2020,Criteo,f166e974-0c14-45fb-9698-d21e083cb719,McDermott-Oberbrunner,TABJLB-791,Narrowfruit Braya,20,431,757.28
15/08/2020,Facebook,0d627f65-9d34-407a-9de5-b5a316ef66ad,Hagenes Inc,KHECZI-167,Rio Grande Vervain,479,287,628.65
08/05/2020,Percycle,02bb5426-b652-40a8-8169-2f6b682cbd42,"Windler, Murray and Johnson",HAUYWS-757,Cronquist's Milkvetch,620,889,316.56
27/04/2020,Facebook,33038921-3fb5-4fac-bc72-f1f50b2cf584,Torphy LLC,BNABCG-387,Panamint Buckwheat,783,716,67.3
07/03/2020,Facebook,fd09b539-1b14-4a63-a651-cd04f1c06088,Mayer-Goldner,SUGYVY-470,Velvetleaf,434,801,592.03
29/06/2020,Google,9725968a-7fca-4992-8e43-abe4cca9b7a8,"MacGyver, Predovic and Aufderhar",PJWGZQ-467,Crandall's Rockcress,752,319,124.59
07/03/2020,Facebook,bb511c18-e1ca-4f9e-83ab-8787a55b3c3d,"Farrell, Schmeler and Hoeger",FFGYHD-988,Smallflower Phacelia,324,849,416.47
03/05/2020,Twitter,d4cd380c-eb21-46a0-a003-dab74a1bae74,"O'Hara, King and Rodriguez",UQXEUL-938,Spreading False Pimpernel,482,476,471.9
20/03/2020,Percycle,366f15ab-5dc5-459f-87f8-bdd68f1ea58d,Gislason LLC,VGQTLX-284,Suriana,951,991,490.64
05/06/2020,Twitter,d3cdfc7d-ed04-4b94-8495-819b384ad70d,Welch Inc,QYWOKJ-672,Wedgescale,44,835,200.13
08/02/2020,Verizon,12c13095-4b11-4f88-bd63-d165f4869ee6,"Feeney, Goodwin and Herzog",NPBZTF-883,Mt. Graham Spurred-gentian,963,702,548.28
22/08/2020,Twitter,62f25a8c-fdae-4e12-bdac-8be9d1c68711,Rath-Abbott,TUTYRK-142,Beargrass,76,23,751.42
05/03/2020,Criteo,0ea439f4-999d-4e83-b30e-47677e71f730,Conn-Turner,FZTXKQ-473,Undulate Speedwell,270,517,778.13
04/02/2020,Facebook,8bbac72b-204c-47ba-8552-4ea5feca1e87,Zboncak and Sons,WAQAUX-094,Torrey's Bulrush,951,418,207.17
01/07/2020,Verizon,8050580e-b219-4e24-bb71-70e4b4bc55ab,Gutmann-Macejkovic,EPZXWA-530,Polyblastia Lichen,151,232,264.96
22/06/2020,Facebook,189abaa0-eeb6-4aba-9acf-226ca7fcbfd5,Cummerata-Buckridge,LYAFZD-912,Mammoth Wildrye,272,99,350.62
23/07/2020,Criteo,499fc6b6-3521-4028-9008-69a2f9023d77,Block-Satterfield,SZVXOQ-857,Chinese Hollygrape,431,772,432.0
27/01/2020,Google,d2381ecb-6044-4197-b3fe-33720e3503b3,"Rodriguez, Christiansen and Walter",ALXHJA-868,Thinpetal Larkspur,907,527,632.97
14/02/2020,Facebook,d546ee94-64fc-4b38-a879-ca6a94d0601e,"Jakubowski, Thompson and Weissnat",VMHPOF-780,Ribbonleaf Pondweed,440,79,141.94
19/02/2020,Twitter,c7734df8-20f0-41db-818f-a2f16f6942e5,Bergstrom Group,SDSWTU-050,Saw Phacelia,461,389,258.59
12/07/2020,Facebook,94ddb918-7cd5-4aab-9617-b64b75c43605,Connelly Inc,JDMFLF-750,Thompson's Buckwheat,819,874,566.61
21/08/2020,Criteo,c487558a-fa2f-4ab0-8c83-949006117465,"Schmitt, Deckow and Heaney",BVEOYT-860,Woollyleaf Manzanita,123,734,278.17
21/04/2020,Verizon,ee679c0f-f83b-4b06-86bf-a3c24834fa56,Lakin-Marks,INYZLN-254,Vasey's Thistle,655,830,238.53
21/04/2020,Twitter,4dbd8073-444b-40c5-8a71-4481627a31e4,Green Inc,EPIBPF-176,Slender Goldenbanner,464,513,308.16
01/08/2020,Google,33427b72-1ff4-4dd0-a04b-7106d5ad8f28,Parisian Group,QVLYXK-490,Pacific Woodrush,910,91,190.62
27/06/2020,Percycle,9524dbb8-620e-4f83-b392-e15759f57d31,"Champlin, Lueilwitz and Johnson",UYBYIW-502,California Hazelnut,528,826,638.37
22/08/2020,Twitter,0a788ca0-fc1e-4b5b-9919-78c42c24569f,"Wiza, Konopelski and Bartoletti",RFOYDH-590,Dot Lichen,234,200,648.66
25/04/2020,Google,bc8b70d0-b446-4647-98ef-9d84764ec4f3,Gottlieb Inc,TVOFJT-342,Manena,836,152,834.88
07/03/2020,Twitter,f511ead0-c603-4ed9-bad8-3f3310bf2bd6,Erdman-Torp,MCZSJU-103,Wormseed,700,24,734.68
17/06/2020,Percycle,c3332613-1885-459d-925a-3f01ea411edf,"Marks, Cassin and Langworth",JFSQNA-402,Woodland Wild Coffee,374,669,64.59
20/03/2020,Google,e60b59ae-b936-44d2-b342-c6441111e26c,"Witting, Hammes and Hoppe",GGJIEJ-352,Giant Red Indian Paintbrush,240,690,445.29
11/08/2020,Percycle,f1a2c196-5fc6-4f2b-8392-ccb652c428f7,"Padberg, Schaden and Balistreri",NKJVWW-443,Varigated Chastetree,913,835,71.06
31/05/2020,Facebook,7c54c7d8-6a2b-4a82-ad27-24919bb2b1e1,"Gulgowski, Rosenbaum and Spinka",XOSNTM-756,Slender Looseflower Sedge,718,620,611.24
13/06/2020,Facebook,4d640a84-2c99-42db-8877-0a1bc27f33a3,"Zemlak, Abshire and Reichert",BCUTVY-261,Florida Tasselflower,738,337,953.85
10/04/2020,Verizon,a7eec4f7-685c-4b48-93e8-cd6259b55dbc,Marks-Considine,OJTREK-117,Mt. Waialeale 'ohe,52,786,429.4
04/05/2020,Percycle,a848e021-ee5d-4a21-b788-2298d561a61d,"Rutherford, Block and Fadel",NGVYYP-690,Alectra,748,308,127.08
27/07/2020,Criteo,1af68ed5-bead-4b31-b4f6-57874c4e3ac3,Kohler LLC,YXNMCE-571,Tropical Almond,30,475,41.18
11/05/2020,Percycle,5acd4273-3b02-4f31-b307-0669757dc7d6,Hauck-Gulgowski,PYVZNU-106,Coulter's Wrinklefruit,249,990,906.26
19/05/2020,Twitter,f9c93dff-9417-44d7-b55e-8bcaddd6b01c,Skiles-Stiedemann,QSLXXV-631,Fringed Spiderflower,621,411,444.15
20/03/2020,Percycle,0ccd7284-6c16-4d7b-ac1a-e3318fe444a8,"Schaefer, Fahey and Schowalter",CLGEIB-085,Wild Indigo,963,22,596.49
04/03/2020,Google,d8a7b0e9-ef9c-46f8-b1f5-41ede57276d5,Dooley-Stoltenberg,UKHDPS-181,Diverse Porpidia Lichen,528,11,531.35
03/04/2020,Verizon,939dcf2d-6eec-44f9-86cf-f5252d9c8b92,Sauer-Mills,BVZOJV-144,White Meadowfoam,242,622,138.75
29/05/2020,Percycle,ce150b98-a649-4391-8b4f-bcc53a72c67b,Kerluke-Ruecker,JSBJWN-533,Rimmed Lichen,729,301,111.04
14/01/2020,Percycle,0a9efd2b-e1e5-4a83-a3db-7b09a845c6fe,Gleichner-Romaguera,IYJXMG-169,Bryum Moss,613,590,325.26
29/06/2020,Facebook,282bd476-f422-4eed-baf0-1836a7aa54d6,Hoeger Group,QHCNJL-120,Alpine Feverfew,595,421,860.3
26/07/2020,Twitter,db99c3ca-c160-44f0-8c62-3e62a8aa1088,"Eichmann, Hayes and Wiza",KIFUDY-360,Whitebristle Cottongrass,607,374,949.33
11/04/2020,Twitter,21c30982-b843-4e27-a9ec-610c84d483a7,Murphy-Dickens,EGEBXH-423,Wart Lichen,476,879,420.64
23/08/2020,Percycle,0e51e048-d037-49ac-92ab-c71feff3b718,"Gusikowski, Breitenberg and Abshire",YFZNJU-913,Common Woolly Sunflower,883,650,822.66
03/06/2020,Criteo,c83aa7d2-c29f-4849-ba6a-ee1b66e1096c,Cremin-Walter,POOHST-596,Trichoramalina Lichen,279,200,917.82
28/02/2020,Percycle,3382faa9-df94-4d71-a445-a1a98f8dc15a,"King, Toy and Mayer",ICYPUF-784,Coral Gum,703,938,155.76
09/02/2020,Twitter,225bd536-26ed-4e51-9ed4-b90f607a79d2,"Corwin, Crooks and Spencer",TEBMAG-536,Japanese Chaff Flower,252,327,476.73
10/07/2020,Twitter,fc22bfce-a00e-4179-9035-7712c2d99b5c,King-O'Reilly,OPSARN-695,Dot Lichen,943,902,959.36
06/03/2020,Google,79ac7a61-6079-43a9-abc7-ea7531346632,Torphy-Abbott,NHCJET-809,Parry's Clover,603,480,932.21
17/08/2020,Percycle,95377198-8edb-4d2f-b766-330769b5f2ce,Altenwerth LLC,FELCJB-372,Drops-of-gold,540,207,481.36
08/03/2020,Google,ddd70a9e-9561-4843-bb91-d96dc5319402,Dickinson-Hyatt,BAMHCB-725,Fuzzyleaf Clover,464,855,293.32
21/06/2020,Verizon,98ca7c69-d6ef-4c1e-9698-17b6a39fcee5,Bartell and Sons,DBEIBW-287,Golden Currant,397,498,835.01
24/06/2020,Criteo,b47dc46c-7b52-4898-8985-b6b4e01e03f7,"Kshlerin, Hand and Zboncak",OAUQXS-063,Suksdorf's Monkeyflower,547,943,560.51
19/03/2020,Facebook,d79efb55-2c47-47f0-b04f-d8e9b03002d4,"Kerluke, Connelly and Hodkiewicz",DJQDDH-701,Marsdenia,373,29,645.39
05/07/2020,Criteo,223c6c4b-c98d-44f0-8424-e41b8c3eea90,Parker-Kling,ARBERQ-985,Panaluu Mountain Rollandia,743,666,388.26
16/07/2020,Percycle,f49e8f9b-f061-4937-968d-f650e4321f61,"Langosh, Dach and Crist",CZXYGS-660,Lathberry,105,902,579.58
17/03/2020,Criteo,c856600b-8a01-4d79-b4d7-7a1c6d9f6250,Prohaska LLC,QOEFNW-331,Fourpetal Pussypaws,378,899,846.2
03/08/2020,Verizon,abf0f79b-aedf-4358-9190-5367c5d07b00,"Kreiger, Little and Stamm",SWWGBQ-376,Modoc Muhly,942,462,67.91
10/07/2020,Facebook,5c109227-1c29-42e6-bc6b-acbe1342f058,"McCullough, Will and Smith",QHPEJN-420,Serrate Ptychomitrium Moss,776,344,673.76
31/07/2020,Percycle,4fe0cf11-51f6-47dd-8619-8c05259d4abf,Oberbrunner Inc,ERRSSB-913,Caracol Illo,151,839,879.56
29/05/2020,Google,31ccd0d3-1be7-433b-8150-46d1761a58f1,Blanda-Ullrich,IAJRLK-135,Kaibab Suncup,218,522,547.65
18/06/2020,Twitter,bd520c8b-fcc6-4130-b078-0cf93008c7b0,Walter-Frami,CRHKKK-678,Shaggy Lupine,436,832,473.63
05/04/2020,Twitter,8c35f920-83b7-40a4-b239-82851f617d69,Kessler-Kohler,PIQHXP-621,Skin Lichen,671,981,496.66
22/02/2020,Percycle,c148df02-600d-4db6-8cbf-90a96282d667,Gibson LLC,QTHWSQ-483,Blackbrush Wattle,477,467,482.43
05/06/2020,Google,de6b8128-d1d5-43e0-8643-12856075a6aa,Lockman-Bosco,TNFGHI-490,Scarletbush,679,729,241.06
14/05/2020,Verizon,c55d63f3-1180-40e2-8a6d-6146cc13f4fa,Littel-Medhurst,ORCETZ-626,Manybristle Chinchweed,634,244,314.8
25/01/2020,Verizon,1913dbb5-d0b8-4e5d-bc7f-312b0b2f8e78,Green-Barton,FQMRXE-820,Beard Lichen,601,880,343.69
13/08/2020,Percycle,6edd7138-5420-40f7-9770-67ef343fce26,Hills-Kessler,HIVNRC-223,California Buckthorn,527,807,985.94
28/04/2020,Twitter,ed22a349-480d-423e-8617-5f443bd675ee,Beahan and Sons,ANBYBY-889,Sweetwood,932,610,407.52
09/08/2020,Google,e80efa73-fa60-4f7b-9d41-5f93161c9edf,Fisher Group,GGUGPX-120,Labrador Buttercup,981,860,441.9
03/08/2020,Twitter,42ee14c8-a1c2-4fca-968a-9c55a93fe2e7,Hane-Mayert,AYDDAH-194,Mallotus,354,223,635.19
27/06/2020,Google,df13c116-58e2-4dc3-b778-11de3830e796,Luettgen LLC,ZSXERT-646,San Benito Thorn-mint,234,289,117.29
16/07/2020,Percycle,297cf6c1-b555-4283-b7dd-b9b726245599,Koepp and Sons,GKETQJ-423,Spring Lady's Tresses,494,22,532.06
29/06/2020,Percycle,7a339fab-3a58-4968-a42f-63e3eb571ddf,Hackett Group,CBEEOW-226,Sedge,405,499,400.03
24/05/2020,Facebook,aa4b14b6-746c-4756-8a0f-119e318b8509,Willms-Welch,RJUYTE-672,Daltonia Moss,611,247,623.16
28/01/2020,Verizon,219b9f24-fdcc-4305-81ac-2d9ea405f496,Wilkinson-Fay,IJJSSA-222,Dogbane,359,30,813.31
10/01/2020,Google,4479f317-fe2d-4745-9744-1454d888e235,Davis Inc,UUUHHW-372,Southern Honeysuckle,559,351,735.06
16/07/2020,Percycle,8653cbd6-834c-4ae4-8b54-40c901b54558,Gusikowski LLC,HXAUUA-420,Crimsoneyed Rosemallow,260,674,133.05
29/07/2020,Verizon,3176ad8b-01ed-4f52-93af-c8c05724f85d,Moore and Sons,KPTRPM-840,Brazilian Red-cloak,110,334,934.91
11/05/2020,Criteo,49cedc7e-5890-4eb2-9b6e-61dce026b4b1,Wiza-Vandervort,BYVUXX-904,Pacific Silver Fir,473,591,388.91
